
 internal energy density (elem, integ.pnt.,eneset ALLELEMTOPOOPTI and time  0.1000000E+01

         1   1  1.763642E+03
         2   1  1.933701E+03
         3   1  2.345576E+03
         4   1  4.650383E+03
         5   1  8.022387E+03
         6   1  2.080867E+04
         7   1  3.568566E+04
         8   1  4.851714E+04
         9   1  4.095223E+04
        10   1  2.242604E+04
        11   1  1.888694E+04
        12   1  2.761637E+04
        13   1  2.830008E+04
        14   1  1.825103E+04
        15   1  8.994880E+03
        16   1  3.999317E+03
        17   1  2.474897E+02
        18   1  2.503363E+01
        19   1  8.602274E+01
        20   1  2.058026E+02
        21   1  4.257056E+02
        22   1  8.423087E+02
        23   1  1.805171E+03
        24   1  6.427973E+03
        25   1  2.068036E+03
        26   1  1.050592E+03
        27   1  3.662995E+04
        28   1  4.153346E+04
        29   1  3.615047E+04
        30   1  3.370214E+04
        31   1  3.010321E+04
        32   1  2.724875E+04
        33   1  2.515816E+04
        34   1  2.076554E+04
        35   1  1.839687E+04
        36   1  1.346464E+04
        37   1  1.130634E+04
        38   1  8.973589E+03
        39   1  8.128276E+03
        40   1  7.472978E+03
        41   1  6.148746E+03
        42   1  5.648963E+03
        43   1  6.687922E+01
        44   1  1.120168E+03
        45   1  6.825036E+02
        46   1  1.975983E+03
        47   1  7.295599E+02
        48   1  2.177570E+03
        49   1  5.857783E+02
        50   1  2.157747E+04
        51   1  3.233192E+04
        52   1  1.733456E+04
        53   1  3.252165E+04
        54   1  1.358840E+05
        55   1  8.469302E+04
        56   1  7.199525E+04
        57   1  2.456092E+05
        58   1  2.933070E+05
        59   1  2.966755E+05
        60   1  2.967322E+05
        61   1  2.158190E+05
        62   1  1.681813E+05
        63   1  1.511565E+05
        64   1  9.822880E+04
        65   1  6.951032E+04
        66   1  3.859197E+04
        67   1  1.131152E+04
        68   1  5.906733E+03
        69   1  2.054878E+03
        70   1  2.551190E+02
        71   1  9.778663E-01
        72   1  2.535506E-01
        73   1  1.358003E+02
        74   1  9.330862E+02
        75   1  1.304511E+03
        76   1  2.354147E+04
        77   1  4.789382E+04
        78   1  5.022653E+04
        79   1  8.000520E+04
        80   1  1.119341E+05
        81   1  1.609854E+05
        82   1  1.968092E+05
        83   1  1.471389E+05
        84   1  1.534790E+06
        85   1  1.478294E+06
        86   1  1.407239E+06
        87   1  1.107123E+06
        88   1  8.553228E+05
        89   1  5.719649E+05
        90   1  4.162187E+03
        91   1  1.085495E+05
        92   1  7.161370E+04
        93   1  7.006104E+04
        94   1  3.131867E+02
        95   1  1.549783E+02
        96   1  3.948702E+08
        97   1  1.237016E+02
        98   1  3.840922E+08
        99   1  6.113292E+03
       100   1  3.118761E+02
       101   1  2.751097E+03
       102   1  3.960657E+03
       103   1  1.271820E+05
       104   1  4.057058E+03
       105   1  6.307217E+03
       106   1  4.501515E+02
       107   1  2.823525E+02
       108   1  2.215685E+02
       109   1  1.035073E+06
       110   1  1.498806E+05
       111   1  1.101224E+05
       112   1  6.011985E+02
       113   1  3.855049E+04
       114   1  1.262801E+02
       115   1  1.368241E+03
       116   1  1.015410E+03
       117   1  9.141675E+02
       118   1  4.399437E+02
       119   1  8.188707E+02
       120   1  1.720725E+03
       121   1  2.964313E+02
       122   1  9.786651E+01
       123   1  3.328702E+02
       124   1  1.157389E+02
       125   1  1.535210E+01
       126   1  1.558473E+01
       127   1  5.278786E+01
       128   1  1.352084E+02
       129   1  1.203085E+02
       130   1  3.280530E+03
       131   1  1.735563E+04
       132   1  1.617430E+04
       133   1  1.592739E+04
       134   1  1.565403E+04
       135   1  1.862889E+04
       136   1  2.298533E+04
       137   1  1.907331E+04
       138   1  1.388178E+04
       139   1  2.425758E+04
       140   1  7.825452E+02
       141   1  8.675298E+02
       142   1  1.239879E+03
       143   1  2.200046E+03
       144   1  1.858713E+03
       145   1  9.325368E+02
       146   1  7.482554E+02
       147   1  9.156982E+02
       148   1  1.515510E+03
       149   1  1.159239E+04
       150   1  2.297080E+04
       151   1  1.696850E+04
       152   1  1.554234E+04
       153   1  1.703976E+04
       154   1  1.639871E+04
       155   1  1.871834E+04
       156   1  2.467528E+04
       157   1  3.427405E+03
       158   1  2.148546E+04
       159   1  8.470883E+03
       160   1  1.283632E+02
       161   1  2.416011E+02
       162   1  2.266969E+02
       163   1  1.040452E+02
       164   1  5.018006E+01
       165   1  1.542152E+02
       166   1  1.060221E+02
       167   1  1.097795E+02
       168   1  1.874797E+02
       169   1  4.135020E+02
       170   1  8.030740E+03
       171   1  3.884931E+03
       172   1  2.815829E+03
       173   1  2.178181E+03
       174   1  1.600696E+03
       175   1  9.577570E+02
       176   1  4.811058E+02
       177   1  1.574189E+03
       178   1  9.186792E+02
       179   1  1.615401E+03
       180   1  3.478493E+03
       181   1  5.103985E+02
       182   1  1.563315E+04
       183   1  8.066280E+03
       184   1  5.837194E+03
       185   1  4.275952E+03
       186   1  2.430973E+03
       187   1  1.728183E+03
       188   1  2.952911E+01
       189   1  5.687930E+02
       190   1  1.900131E+03
       191   1  1.085261E+03
       192   1  7.345331E+02
       193   1  3.380277E+03
       194   1  4.996119E+03
       195   1  6.125405E+03
       196   1  7.334958E+03
       197   1  1.013134E+05
       198   1  3.178841E+03
       199   1  1.447315E+03
       200   1  7.949261E+02
       201   1  7.231390E+02
       202   1  4.703851E+02
       203   1  7.515392E+02
       204   1  1.184407E+03
       205   1  2.080803E+03
       206   1  2.749893E+03
       207   1  3.373779E+03
       208   1  1.179124E+04
       209   1  3.010907E+02
       210   1  2.621738E+02
       211   1  1.251788E+02
       212   1  1.556049E+01
       213   1  3.089139E+00
       214   1  9.535470E+01
       215   1  1.436078E+01
       216   1  1.644363E+02
       217   1  9.735078E+02
       218   1  1.176257E+03
       219   1  3.610136E+02
       220   1  1.231386E+04
       221   1  1.506201E+04
       222   1  1.496342E+04
       223   1  1.553269E+04
       224   1  1.660833E+04
       225   1  2.293195E+04
       226   1  2.147768E+04
       227   1  2.049214E+04
       228   1  2.345403E+04
       229   1  3.489449E+03
       230   1  8.598631E+03
       231   1  3.288707E+04
       232   1  2.368870E+02
       233   1  2.144567E+02
       234   1  8.220947E+01
       235   1  3.142800E+01
       236   1  2.676368E+01
       237   1  1.425500E+02
       238   1  1.486708E+03
       239   1  1.898412E+02
       240   1  1.104588E+03
       241   1  7.943475E+02
       242   1  6.538126E+03
       243   1  1.041875E+04
       244   1  1.261237E+04
       245   1  1.352485E+04
       246   1  1.382887E+04
       247   1  1.551558E+04
       248   1  2.161204E+04
       249   1  2.103546E+04
       250   1  2.155287E+04
       251   1  2.632309E+04
       252   1  3.292909E+04
       253   1  3.494270E+04
       254   1  3.212884E+04
       255   1  2.261370E+02
       256   1  2.252381E+02
       257   1  1.498832E+02
       258   1  3.052446E+01
       259   1  2.668733E+01
       260   1  4.331553E+02
       261   1  2.512969E+01
       262   1  7.873961E+02
       263   1  7.982481E+02
       264   1  7.162884E+02
       265   1  8.138547E+03
       266   1  1.233652E+04
       267   1  1.360867E+04
       268   1  1.722599E+04
       269   1  1.913720E+04
       270   1  2.150793E+04
       271   1  2.437019E+04
       272   1  2.884886E+04
       273   1  3.721139E+04
       274   1  2.441390E+02
       275   1  2.418689E+02
       276   1  1.424768E+02
       277   1  2.053216E+01
       278   1  3.165190E+01
       279   1  6.563070E+01
       280   1  2.974599E+02
       281   1  5.567119E+02
       282   1  7.376482E+02
       283   1  1.042889E+03
       284   1  6.474349E+03
       285   1  7.466152E+03
       286   1  1.066011E+04
       287   1  1.206828E+04
       288   1  1.418703E+04
       289   1  1.735808E+04
       290   1  1.979340E+04
       291   1  2.184611E+04
       292   1  2.623301E+04
       293   1  3.377956E+04
       294   1  2.486974E+02
       295   1  2.406300E+02
       296   1  1.192824E+02
       297   1  2.195536E+01
       298   1  8.390962E+01
       299   1  4.369768E+02
       300   1  2.892725E+02
       301   1  5.418169E+02
       302   1  6.419132E+02
       303   1  6.427882E+02
       304   1  2.804312E+03
       305   1  6.993835E+03
       306   1  9.157521E+03
       307   1  1.253684E+04
       308   1  1.527101E+04
       309   1  1.834274E+04
       310   1  2.054758E+04
       311   1  3.428005E+04
       312   1  3.683265E+04
       313   1  2.379357E+02
       314   1  2.201037E+02
       315   1  1.016586E+02
       316   1  3.496480E+01
       317   1  1.884200E+02
       318   1  1.783991E+02
       319   1  5.491514E+02
       320   1  6.144155E+02
       321   1  2.233807E+03
       322   1  4.743183E+03
       323   1  6.768685E+03
       324   1  1.059392E+04
       325   1  1.248959E+04
       326   1  1.539052E+04
       327   1  1.688703E+04
       328   1  2.166658E+04
       329   1  2.441076E+04
       330   1  3.120809E+04
       331   1  1.902545E+02
       332   1  4.450651E+01
       333   1  4.460345E+01
       334   1  4.106091E+01
       335   1  2.055298E+02
       336   1  3.670720E+02
       337   1  5.686494E+02
       338   1  1.493879E+03
       339   1  3.014807E+03
       340   1  7.117214E+03
       341   1  9.216563E+03
       342   1  1.328156E+04
       343   1  1.598249E+04
       344   1  1.839023E+04
       345   1  2.328630E+04
       346   1  2.978621E+04
       347   1  1.491591E+02
       348   1  7.177290E+01
       349   1  4.173626E+01
       350   1  7.664975E+01
       351   1  1.987962E+02
       352   1  3.749214E+02
       353   1  5.413685E+02
       354   1  8.050933E+02
       355   1  2.456724E+03
       356   1  4.947560E+03
       357   1  7.368090E+03
       358   1  1.034012E+04
       359   1  1.307069E+04
       360   1  1.720873E+04
       361   1  2.068179E+04
       362   1  2.486666E+04
       363   1  9.302591E+01
       364   1  9.257632E+01
       365   1  3.684874E+01
       366   1  5.188437E+01
       367   1  1.750231E+02
       368   1  3.448212E+02
       369   1  4.104638E+02
       370   1  6.095065E+02
       371   1  1.497049E+03
       372   1  2.932160E+03
       373   1  5.476302E+03
       374   1  8.496554E+03
       375   1  1.079002E+04
       376   1  1.487602E+04
       377   1  1.853810E+04
       378   1  2.327157E+04
       379   1  4.103854E+01
       380   1  1.599299E+01
       381   1  1.091948E+02
       382   1  1.655004E+02
       383   1  3.174183E+02
       384   1  4.546536E+02
       385   1  5.386000E+02
       386   1  3.547421E+03
       387   1  5.784923E+03
       388   1  8.770985E+03
       389   1  1.192820E+04
       390   1  1.715984E+04
       391   1  2.287302E+01
       392   1  9.825243E+00
       393   1  1.114389E+01
       394   1  1.663821E+03
       395   1  1.963106E+02
       396   1  4.196154E+02
       397   1  4.770909E+02
       398   1  4.714810E+02
       399   1  4.631381E+03
       400   1  6.782185E+03
       401   1  8.787001E+03
       402   1  1.287789E+04
       403   1  1.709151E+04
       404   1  3.829372E+00
       405   1  1.886654E+00
       406   1  4.021446E+01
       407   1  1.169985E+02
       408   1  3.062635E+02
       409   1  3.918462E+02
       410   1  5.117968E+02
       411   1  3.485349E+02
       412   1  4.256402E+03
       413   1  4.950226E+03
       414   1  6.987745E+03
       415   1  1.420793E+04
       416   1  4.423382E+00
       417   1  1.567152E+01
       418   1  9.214711E+01
       419   1  1.717720E+02
       420   1  2.677877E+02
       421   1  4.405305E+02
       422   1  1.094604E+03
       423   1  4.052480E+03
       424   1  4.728996E+03
       425   1  5.856685E+03
       426   1  8.250437E+03
       427   1  1.184469E+04
       428   1  1.853274E+01
       429   1  3.247770E+01
       430   1  8.793198E+01
       431   1  1.582504E+02
       432   1  3.493859E+02
       433   1  4.982316E+02
       434   1  9.629284E+02
       435   1  3.869072E+03
       436   1  5.304597E+03
       437   1  7.588003E+03
       438   1  8.548250E+03
       439   1  6.045474E+01
       440   1  8.367086E+01
       441   1  4.367519E+01
       442   1  1.965228E+02
       443   1  5.333567E+02
       444   1  5.677191E+03
       445   1  5.946037E+03
       446   1  7.152770E+03
       447   1  1.236282E+02
       448   1  2.688027E+01
       449   1  1.382299E+02
       450   1  2.745580E+02
       451   1  5.061585E+02
       452   1  7.740859E+02
       453   1  5.174756E+03
       454   1  5.263946E+03
       455   1  5.734444E+03
       456   1  3.591499E+01
       457   1  6.297750E+02
       458   1  1.642828E+02
       459   1  5.638467E+02
       460   1  6.751872E+02
       461   1  8.536757E+02
       462   1  5.941552E+03
       463   1  5.716687E+03
       464   1  1.554471E+01
       465   1  8.529456E+01
       466   1  2.581605E+02
       467   1  5.689290E+02
       468   1  8.260805E+02
       469   1  2.473805E+02
       470   1  5.305404E+03
       471   1  1.891001E+02
       472   1  4.165931E+02
       473   1  7.946565E+02
       474   1  8.519428E+02
       475   1  5.389200E+03
       476   1  3.426901E+02
       477   1  1.005019E+03
       478   1  9.173713E+02
       479   1  8.831254E+02
       480   1  3.282775E+02
       481   1  6.135929E+02
       482   1  1.548542E+03
       483   1  7.224611E+02
       484   1  7.939794E+02
       485   1  1.251683E+03
       486   1  8.205860E+02
       487   1  1.119655E+03
       488   1  4.622749E+03
       489   1  5.529730E+03
